,date,coord_pol_az,coord_pol_r,lon,lat,height,meanval
237,2016-06-24 10:45:00,165,167,"52,7046625705034","8,15491062684679","903,73782755807","2,98678966226249"
238,2016-06-24 10:45:00,166,160,"52,7124718174265","8,103867261306","1819,37363052368","2,55644921290463"
239,2016-06-24 10:45:00,166,161,"52,7124718174265","8,1111515107996","1786,35244048759","3,46277177025532"
240,2016-06-24 10:45:00,166,162,"52,7124718174265","8,11843831148261","1753,21369580179","3,64332909419619"
241,2016-06-24 10:45:00,166,163,"52,7124718174265","8,12572766461462","1719,95739784464","2,8898937455539"
242,2016-06-24 10:45:00,166,164,"52,7124718174265","8,13301957145582","887,514393579215","3,23996279774041"
243,2016-06-24 10:45:00,166,165,"52,7124718174265","8,14031403326712","854,022993221879","3,44974492695825"
244,2016-06-24 10:45:00,167,163,"52,7202805526934","8,12572766461462","1719,95739784464","2,8652544340183"
245,2016-06-24 10:45:00,167,164,"52,7202805526934","8,13301957145582","887,514393579215","3,5188304134484"
246,2016-06-24 10:45:00,167,165,"52,7202805526934","8,14031403326712","854,022993221879","3,65272458565646"
247,2016-06-24 10:50:00,154,148,"52,6187272254587","8,01665480257249","1649,28886580467","3,16455191168292"
248,2016-06-24 10:50:00,154,149,"52,6187272254587","8,02390853580005","1612,26966171525","3,25507191542921"
249,2016-06-24 10:50:00,155,147,"52,626542068204","8,00940360421977","1686,19055249915","2,69447425829953"
250,2016-06-24 10:50:00,155,148,"52,626542068204","8,01665480257249","1649,28886580467","2,98726112061533"
251,2016-06-24 10:50:00,155,149,"52,626542068204","8,02390853580005","1612,26966171525","3,20684846105247"
252,2016-06-24 10:50:00,156,150,"52,6343564046897","8,03116480515345","1575,13294176757","2,64995511955228"
253,2016-06-24 10:50:00,156,151,"52,6343564046897","8,03842361188442","1682,07844622619","2,6240698109413"
254,2016-06-24 10:50:00,156,152,"52,6343564046897","8,04568495724528","1644,70669918321","2,62759452338876"
255,2016-06-24 10:50:00,157,152,"52,6421702344259","8,04568495724528","1644,70669918321","3,0068827682528"
256,2016-06-24 10:50:00,157,153,"52,6421702344259","8,05294884248903","1607,21744091995","2,89368786277442"
257,2016-06-24 10:50:00,164,139,"52,6968528124155","7,95148512298348","752,153033880517","2,60411701993696"
258,2016-06-24 10:50:00,164,140,"52,6968528124155","7,95871608729633","716,191541060805","2,76762887938269"
259,2016-06-24 10:50:00,165,139,"52,7046625705034","7,95148512298348","752,153033880517","3,38360605517338"
260,2016-06-24 10:50:00,165,140,"52,7046625705034","7,95871608729633","716,191541060805","3,08581275415832"
261,2016-06-24 10:50:00,165,161,"52,7046625705034","8,1111515107996","2662,65875173174","3,96370188275288"
262,2016-06-24 10:50:00,165,162,"52,7046625705034","8,11843831148261","2629,52000704594","4,10786711193364"
